student_id,gender,year_of_study,department,sleep_time,wake_up_time,alarm_usage,morning_productivity,night_productivity,cleanliness_score,room_organization_level,noise_tolerance,study_noise_preference,fan_or_cooler_preference,study_habit,daily_study_hours,food_preference,exam_preparation_style,introvert_extrovert_score,social_frequency,relationship_status,smoking_drinking,workout,gaming,anime,room_stay_duration,career_interest,cult_sports,language
2872,female,2,Civil,1,10,1,3,6,5,3,7,silence,fan,night_before,3,non_veg,group_study,9,medium,single,0,1,0,0,10,mechanical,both,Multilingual
2873,female,1,EEE,1,10,0,7,7,6,6,8,cafe_noise,fan,exam_crammer,5,non_veg,group_study,10,medium,single,1,0,1,1,14,electronics,both,English
2874,male,2,AI,2,10,1,6,9,5,5,5,cafe_noise,fan,night_before,7,non_veg,last_minute,5,low,single,0,0,1,0,11,management,none,Multilingual
2875,male,3,ME,3,10,1,6,7,4,8,4,light_music,cooler,night_before,5,non_veg,early_planner,9,low,single,0,0,0,1,9,electronics,sports,Telugu
2876,male,4,ECE,3,9,1,1,10,1,1,8,cafe_noise,fan,exam_crammer,6,veg,group_study,10,high,single,0,0,0,0,12,ai_ml,both,Multilingual
2877,male,2,MNC,4,8,1,6,10,2,2,4,cafe_noise,cooler,night_before,5,non_veg,last_minute,7,high,committed,0,0,0,0,10,mechanical,both,English
2878,female,1,MNC,0,7,0,7,7,6,10,4,cafe_noise,fan,exam_crammer,1,veg,last_minute,9,low,single,0,0,0,0,17,electronics,cultural,Hindi
2879,male,1,AI,23,8,1,3,8,3,9,3,silence,cooler,night_before,2,non_veg,last_minute,5,high,committed,0,1,0,0,19,ai_ml,none,English
2880,female,2,Others,0,7,0,0,10,6,6,0,light_music,fan,exam_crammer,3,non_veg,early_planner,10,medium,committed,0,0,0,1,17,mechanical,both,Multilingual
2881,female,4,EEE,0,10,1,4,7,0,1,3,light_music,fan,exam_crammer,4,veg,last_minute,2,high,committed,0,0,1,1,20,robotics,cultural,Tamil
2882,female,2,AI,3,7,1,3,9,2,8,6,cafe_noise,fan,regular,0,non_veg,early_planner,5,low,committed,0,0,1,1,20,civil,both,Tamil
2883,female,4,EEE,23,9,1,4,8,5,7,4,cafe_noise,fan,regular,5,non_veg,group_study,10,medium,single,0,1,0,1,12,electronics,cultural,Hindi
2884,male,4,MNC,22,9,1,2,8,1,5,6,cafe_noise,cooler,regular,1,non_veg,early_planner,0,medium,single,0,0,0,1,20,civil,both,Telugu
2885,female,1,Others,0,8,0,7,10,6,4,5,light_music,fan,night_before,4,veg,group_study,7,low,committed,0,1,0,0,19,mechanical,none,English
2886,male,1,Metallurgy,2,9,1,8,0,2,0,10,silence,cooler,exam_crammer,0,veg,last_minute,10,medium,single,1,0,1,0,12,ai_ml,both,English
2887,male,3,Metallurgy,0,9,1,4,7,1,6,10,cafe_noise,fan,exam_crammer,3,veg,early_planner,2,medium,committed,0,0,1,1,19,civil,both,Multilingual
2888,female,2,CSE,1,9,1,2,8,7,0,8,silence,fan,exam_crammer,7,veg,group_study,0,high,committed,0,0,0,0,17,robotics,sports,Multilingual
2889,female,2,MNC,4,8,1,10,2,0,5,7,cafe_noise,cooler,regular,0,non_veg,early_planner,3,high,committed,0,0,1,0,15,ai_ml,sports,Dont Care
2890,female,4,ME,1,9,1,2,7,9,2,8,light_music,cooler,exam_crammer,2,non_veg,last_minute,0,medium,single,0,0,0,1,21,robotics,none,Dont Care
2891,female,4,Metallurgy,1,9,1,5,4,9,0,10,silence,cooler,night_before,3,veg,early_planner,9,medium,single,0,0,1,0,17,mechanical,both,Dont Care
2892,male,1,Others,1,9,0,9,6,7,0,3,cafe_noise,cooler,regular,5,veg,last_minute,4,medium,single,1,0,0,0,11,software,cultural,Tamil
2893,female,1,EEE,0,8,1,1,7,10,0,1,silence,fan,regular,4,veg,last_minute,2,low,single,0,0,1,1,16,mechanical,cultural,Dont Care
2894,male,1,ME,22,8,0,3,8,5,0,7,cafe_noise,fan,exam_crammer,0,veg,last_minute,1,medium,single,0,0,0,0,15,mechanical,none,Dont Care
2895,female,4,EEE,2,10,1,1,10,0,7,3,light_music,fan,regular,2,non_veg,last_minute,7,high,single,0,1,0,1,22,electronics,cultural,Dont Care
2896,male,4,MNC,2,7,1,0,10,0,7,5,cafe_noise,cooler,regular,5,veg,last_minute,5,high,single,1,1,0,1,8,ai_ml,none,Tamil
2897,female,1,CSE,0,9,1,10,10,9,9,5,cafe_noise,cooler,exam_crammer,0,non_veg,early_planner,1,low,single,0,1,0,0,22,ai_ml,sports,Hindi
2898,male,3,Others,0,9,0,3,9,0,6,3,silence,cooler,night_before,3,non_veg,last_minute,7,high,single,0,0,0,0,10,mechanical,none,Tamil
2899,male,2,Metallurgy,0,7,1,6,9,0,7,5,cafe_noise,fan,regular,5,veg,last_minute,5,high,committed,0,0,0,0,14,mechanical,both,Dont Care
2900,female,4,MNC,0,5,0,0,3,3,2,5,light_music,cooler,night_before,0,non_veg,last_minute,10,medium,committed,0,1,0,0,13,ai_ml,both,English
2901,male,2,Others,4,7,1,1,9,2,10,9,cafe_noise,cooler,exam_crammer,3,veg,group_study,5,high,committed,0,1,0,0,14,mechanical,both,Multilingual
2902,female,3,ME,22,6,0,8,6,7,1,2,silence,fan,night_before,5,veg,early_planner,3,medium,single,0,0,1,0,9,mechanical,both,Hindi
2903,male,3,MNC,2,9,1,2,7,4,0,5,silence,cooler,exam_crammer,1,non_veg,group_study,9,high,single,1,1,0,0,9,robotics,sports,Tamil
2904,male,4,EEE,0,7,1,4,10,9,2,3,silence,fan,regular,2,veg,early_planner,1,high,committed,0,0,0,0,13,electronics,cultural,English
2905,female,4,EEE,1,7,1,3,9,9,2,0,silence,cooler,exam_crammer,0,non_veg,last_minute,0,medium,committed,0,0,0,0,17,civil,cultural,Telugu
2906,male,1,CSE,22,10,1,3,7,3,10,5,cafe_noise,fan,exam_crammer,1,veg,group_study,7,medium,committed,0,1,1,0,15,software,sports,Hindi
2907,male,3,ME,1,9,1,4,8,0,2,6,silence,cooler,regular,3,non_veg,last_minute,0,medium,single,0,0,1,0,14,mechanical,sports,Telugu
2908,female,1,EEE,4,9,1,9,7,2,7,0,silence,fan,exam_crammer,8,veg,early_planner,4,medium,single,0,0,1,1,12,mechanical,cultural,Hindi
2909,female,4,EEE,23,9,1,8,9,9,2,9,silence,cooler,night_before,5,non_veg,last_minute,3,medium,committed,0,1,0,0,15,management,both,Multilingual
2910,male,4,AI,3,6,1,3,7,4,10,4,cafe_noise,cooler,night_before,3,non_veg,group_study,0,high,committed,0,1,0,0,11,ai_ml,both,Telugu
2911,female,3,Civil,1,7,1,0,8,1,10,4,light_music,cooler,exam_crammer,5,non_veg,last_minute,0,medium,single,0,0,0,0,12,management,cultural,English
2912,male,1,EEE,3,8,1,1,9,8,0,5,cafe_noise,cooler,exam_crammer,7,non_veg,early_planner,5,high,single,1,0,0,0,16,mechanical,none,Telugu
2913,male,4,Civil,2,10,0,2,7,6,8,9,cafe_noise,cooler,exam_crammer,3,veg,last_minute,2,medium,committed,0,0,1,1,9,ai_ml,sports,Dont Care
2914,male,1,MNC,4,7,0,0,10,2,6,8,silence,cooler,regular,1,veg,early_planner,6,medium,single,0,0,0,0,11,management,sports,Hindi
2915,male,4,MNC,3,8,1,1,8,6,8,4,light_music,cooler,exam_crammer,2,veg,early_planner,2,medium,single,0,0,0,0,15,civil,sports,English
2916,female,1,CSE,1,9,1,7,7,6,8,8,cafe_noise,fan,exam_crammer,0,veg,group_study,8,low,single,0,0,1,0,17,electronics,sports,Multilingual
2917,male,1,Metallurgy,23,6,1,6,6,10,10,3,cafe_noise,fan,regular,5,non_veg,group_study,0,high,committed,0,0,0,0,20,software,sports,Tamil
2918,female,2,Others,2,9,1,4,7,9,4,6,light_music,cooler,regular,6,veg,group_study,5,low,single,0,0,0,0,12,robotics,none,Tamil
2919,female,1,Civil,22,6,1,0,10,10,2,1,silence,fan,exam_crammer,3,non_veg,group_study,3,medium,single,0,0,0,0,15,management,sports,Multilingual
2920,female,1,CSE,2,9,1,1,10,9,6,5,silence,fan,exam_crammer,0,veg,group_study,7,medium,single,0,0,0,0,8,software,sports,Multilingual
2921,male,2,AI,0,9,1,7,7,9,0,6,cafe_noise,cooler,exam_crammer,0,non_veg,group_study,7,high,single,0,1,1,1,17,mechanical,both,Hindi
2922,male,3,Others,3,7,1,0,9,9,3,8,silence,cooler,exam_crammer,4,veg,last_minute,2,high,single,0,1,0,1,17,mechanical,none,Tamil
2923,female,3,Civil,1,10,1,1,6,6,4,6,cafe_noise,fan,night_before,5,veg,early_planner,2,high,committed,1,0,0,1,9,civil,cultural,Hindi
2924,female,4,Metallurgy,1,7,1,3,10,8,0,9,silence,cooler,night_before,3,non_veg,last_minute,10,medium,committed,0,0,1,1,11,software,none,Dont Care
2925,male,1,Metallurgy,3,10,1,5,8,10,6,3,cafe_noise,fan,exam_crammer,4,non_veg,group_study,8,high,committed,0,0,0,0,17,robotics,sports,Tamil
2926,male,4,MNC,22,6,1,5,7,9,10,8,light_music,cooler,night_before,2,non_veg,last_minute,5,medium,committed,0,0,0,0,12,civil,sports,Dont Care
2927,male,2,CSE,3,10,1,0,8,0,5,2,silence,fan,regular,2,veg,early_planner,10,low,single,0,1,0,0,18,mechanical,both,Telugu
2928,female,2,MNC,0,7,1,1,10,3,10,0,silence,cooler,regular,3,non_veg,early_planner,1,medium,committed,0,0,0,0,10,robotics,cultural,Hindi
2929,male,1,EEE,4,6,1,4,7,5,0,9,light_music,cooler,regular,9,non_veg,early_planner,0,high,committed,0,0,0,0,8,civil,sports,Hindi
2930,male,2,ME,2,10,1,9,8,7,8,2,light_music,fan,regular,5,non_veg,early_planner,0,medium,committed,0,0,1,0,11,management,both,Tamil
2931,female,3,Civil,23,7,0,6,6,6,7,5,cafe_noise,fan,night_before,0,non_veg,group_study,9,medium,single,0,0,0,0,10,robotics,sports,English
2932,female,4,Metallurgy,1,8,1,1,0,2,5,3,silence,fan,night_before,1,veg,early_planner,8,medium,committed,0,0,0,1,13,civil,sports,Dont Care
2933,female,1,Civil,1,8,1,4,7,1,2,2,cafe_noise,cooler,exam_crammer,3,veg,group_study,7,high,committed,0,0,0,0,13,robotics,both,Tamil
2934,female,3,EEE,23,7,1,5,6,4,8,10,light_music,fan,regular,5,veg,early_planner,7,medium,single,1,0,0,0,11,management,both,Dont Care
2935,male,4,ECE,1,7,1,7,10,1,9,3,silence,cooler,regular,3,non_veg,group_study,5,medium,committed,1,0,1,1,9,software,cultural,Telugu
2936,male,1,Others,2,10,1,3,6,3,7,6,silence,cooler,regular,0,non_veg,group_study,10,medium,committed,0,0,1,0,8,electronics,none,English
2937,male,2,EEE,23,5,0,2,6,5,6,10,cafe_noise,cooler,night_before,4,veg,last_minute,8,high,single,0,0,0,0,14,mechanical,sports,Tamil
2938,male,4,ECE,0,9,1,4,9,1,8,1,cafe_noise,cooler,night_before,1,non_veg,early_planner,7,medium,committed,0,0,0,0,13,electronics,cultural,English
2939,female,3,ECE,1,8,1,9,7,3,1,6,cafe_noise,cooler,exam_crammer,10,veg,early_planner,1,medium,single,0,0,0,0,13,mechanical,sports,English
2940,female,1,Others,22,10,1,7,9,4,7,4,silence,fan,exam_crammer,0,non_veg,early_planner,9,medium,committed,0,1,1,0,10,civil,both,Dont Care
2941,female,1,Metallurgy,22,7,1,1,0,6,8,0,silence,fan,regular,4,veg,group_study,1,low,single,0,0,0,0,13,software,none,Dont Care
2942,female,3,AI,23,7,1,3,6,0,6,1,light_music,fan,exam_crammer,6,veg,early_planner,3,medium,committed,1,1,0,1,13,management,sports,Dont Care
2943,female,1,Civil,2,8,1,2,7,3,1,10,silence,fan,exam_crammer,8,veg,early_planner,1,medium,single,0,0,1,1,11,management,sports,Tamil
2944,female,4,Metallurgy,0,8,1,5,8,8,10,10,light_music,fan,exam_crammer,0,veg,early_planner,7,high,committed,0,1,0,0,21,robotics,sports,Tamil
2945,male,2,Metallurgy,1,9,1,8,6,6,8,5,light_music,cooler,night_before,5,non_veg,last_minute,3,medium,single,0,0,0,0,13,ai_ml,both,Telugu
2946,female,2,ECE,1,8,1,2,8,6,4,2,light_music,fan,exam_crammer,3,non_veg,group_study,3,high,single,0,1,0,0,10,mechanical,cultural,English
2947,female,3,AI,1,9,1,2,9,10,10,5,silence,fan,exam_crammer,2,veg,early_planner,5,medium,committed,0,0,1,0,11,mechanical,both,English
2948,female,2,MNC,2,10,1,7,9,8,4,3,light_music,cooler,night_before,2,veg,group_study,0,medium,committed,0,0,0,1,13,electronics,both,English
2949,male,1,EEE,4,8,1,7,6,3,7,4,silence,cooler,night_before,5,non_veg,last_minute,6,high,committed,0,0,0,0,15,software,sports,Hindi
2950,female,3,AI,3,9,1,10,9,3,4,1,silence,fan,night_before,7,veg,group_study,10,high,committed,1,0,0,0,17,management,none,Tamil
2951,female,2,ECE,22,7,1,3,10,0,6,4,light_music,fan,regular,3,veg,group_study,5,high,single,0,0,0,0,18,management,sports,Multilingual
2952,male,1,EEE,2,9,1,0,8,3,3,9,cafe_noise,fan,night_before,4,non_veg,group_study,9,low,single,0,1,0,0,11,electronics,sports,English
2953,male,3,EEE,1,7,1,0,8,3,10,0,silence,cooler,regular,1,non_veg,group_study,9,high,single,0,0,1,1,19,civil,none,Tamil
2954,male,2,Metallurgy,23,10,0,10,7,1,6,5,cafe_noise,fan,exam_crammer,0,non_veg,last_minute,8,medium,committed,0,1,1,0,15,electronics,sports,Tamil
2955,male,3,AI,23,7,1,1,10,6,9,7,light_music,fan,night_before,4,non_veg,group_study,10,medium,committed,0,0,0,0,15,software,cultural,Telugu
2956,female,2,ME,0,10,0,9,9,4,7,5,light_music,cooler,regular,0,non_veg,early_planner,6,low,committed,1,0,0,0,8,software,none,Multilingual
2957,male,1,EEE,22,10,0,7,8,0,6,10,silence,cooler,exam_crammer,4,non_veg,last_minute,2,medium,single,0,0,1,0,15,civil,cultural,Telugu
2958,male,3,EEE,1,8,0,1,10,4,9,9,silence,cooler,night_before,0,non_veg,group_study,10,high,committed,0,0,0,0,14,mechanical,cultural,Telugu
2959,male,2,CSE,4,8,1,5,7,10,5,1,light_music,fan,night_before,6,non_veg,group_study,6,medium,committed,0,0,0,0,14,management,none,Dont Care
2960,female,4,CSE,1,8,1,2,7,9,0,9,silence,fan,regular,2,veg,early_planner,8,medium,committed,0,0,1,0,9,civil,sports,English
2961,male,1,Others,1,5,1,2,10,4,7,7,silence,fan,night_before,3,non_veg,early_planner,7,high,committed,1,1,0,1,16,mechanical,both,Tamil
2962,male,4,Metallurgy,0,7,1,9,8,5,0,7,cafe_noise,cooler,exam_crammer,3,non_veg,early_planner,7,medium,committed,0,0,0,0,21,software,cultural,English
2963,male,3,CSE,1,8,1,10,10,7,10,6,light_music,fan,regular,0,veg,early_planner,9,medium,single,0,0,0,0,12,management,sports,Tamil
2964,female,3,Civil,1,7,1,9,7,0,8,8,cafe_noise,cooler,regular,3,non_veg,group_study,7,high,single,0,0,0,0,16,mechanical,none,Multilingual
2965,female,1,ECE,22,6,0,3,8,7,2,6,cafe_noise,cooler,regular,5,non_veg,last_minute,10,high,committed,0,1,0,0,13,electronics,both,Telugu
2966,female,1,EEE,1,10,1,9,9,9,4,10,silence,cooler,exam_crammer,0,veg,early_planner,7,medium,single,0,1,0,1,17,management,none,Telugu
2967,female,1,CSE,3,7,0,7,6,1,10,6,light_music,fan,exam_crammer,1,veg,last_minute,1,medium,committed,0,1,1,0,16,electronics,sports,Telugu
2968,female,1,ME,22,8,1,0,3,7,5,7,cafe_noise,fan,regular,1,veg,early_planner,1,medium,committed,1,0,1,0,12,electronics,cultural,Dont Care
2969,male,1,Metallurgy,2,7,1,6,8,8,10,9,light_music,cooler,exam_crammer,2,veg,last_minute,3,medium,committed,0,0,0,0,10,software,both,English
2970,male,2,ECE,23,9,1,2,6,4,3,5,light_music,fan,night_before,2,non_veg,last_minute,7,medium,single,0,0,0,0,13,electronics,cultural,Hindi
2971,female,2,MNC,22,10,1,0,2,3,7,5,cafe_noise,cooler,exam_crammer,4,veg,early_planner,5,medium,single,0,0,0,0,14,ai_ml,sports,Tamil
2972,male,1,CSE,22,5,1,9,1,2,9,8,light_music,fan,night_before,5,non_veg,last_minute,3,high,committed,0,0,1,1,17,software,both,Telugu
2973,male,3,ME,23,8,1,3,8,10,10,10,cafe_noise,cooler,regular,2,veg,early_planner,5,high,committed,0,0,0,0,16,robotics,cultural,Dont Care
2974,male,3,CSE,3,7,1,4,9,8,5,1,light_music,cooler,night_before,5,non_veg,last_minute,10,high,committed,0,0,1,1,21,civil,sports,Tamil
2975,female,3,MNC,23,10,1,4,9,10,5,9,cafe_noise,fan,regular,0,veg,last_minute,8,high,single,0,1,1,0,19,robotics,none,Hindi
2976,female,2,Others,22,7,1,4,6,6,7,3,silence,cooler,night_before,5,veg,group_study,5,medium,committed,0,0,1,0,17,civil,none,English
2977,male,3,Metallurgy,2,9,1,5,4,5,3,7,light_music,cooler,exam_crammer,2,veg,group_study,10,medium,committed,0,1,0,0,15,software,none,English
2978,female,1,MNC,23,10,1,1,9,7,4,9,silence,fan,night_before,2,veg,early_planner,1,medium,committed,0,1,1,1,17,software,sports,Multilingual
2979,male,4,CSE,3,8,1,10,8,0,5,5,light_music,fan,regular,4,veg,last_minute,0,medium,single,0,0,0,1,15,electronics,none,Dont Care
2980,female,3,ECE,2,8,1,2,6,8,2,7,light_music,fan,regular,6,non_veg,early_planner,9,medium,single,0,0,1,1,9,management,none,Dont Care
2981,male,2,ME,22,9,1,10,7,3,2,2,light_music,cooler,exam_crammer,3,veg,group_study,0,low,committed,0,0,1,0,17,management,both,Multilingual
2982,female,2,ME,4,10,1,0,6,5,10,8,light_music,fan,exam_crammer,2,non_veg,last_minute,2,high,committed,0,1,0,0,14,electronics,both,Telugu
2983,female,4,Civil,3,9,1,8,8,6,3,4,silence,cooler,night_before,2,veg,last_minute,6,high,single,1,1,0,0,9,civil,both,English
2984,female,1,ECE,22,7,1,2,10,9,0,2,light_music,fan,regular,6,veg,group_study,6,high,single,0,1,0,1,17,ai_ml,sports,Multilingual
2985,female,4,MNC,23,9,1,3,8,1,9,7,light_music,fan,night_before,2,non_veg,last_minute,3,high,committed,0,0,0,0,10,mechanical,cultural,English
2986,male,2,Metallurgy,3,7,1,5,7,6,0,5,light_music,cooler,night_before,2,veg,last_minute,5,medium,single,0,0,0,0,11,robotics,cultural,Multilingual
2987,male,2,Metallurgy,3,7,1,8,6,7,8,7,silence,fan,exam_crammer,1,non_veg,early_planner,5,medium,single,0,1,1,0,12,ai_ml,sports,English
2988,female,2,EEE,0,6,1,7,3,4,3,6,light_music,fan,night_before,5,non_veg,early_planner,7,medium,single,0,0,0,0,19,robotics,both,Telugu
2989,male,1,Others,3,7,1,4,7,10,8,0,cafe_noise,fan,regular,7,veg,early_planner,5,medium,single,0,0,1,0,12,civil,none,Telugu
2990,male,2,Others,3,8,1,7,4,4,0,8,light_music,fan,regular,2,non_veg,last_minute,7,medium,single,0,0,1,0,16,robotics,none,English
2991,female,4,Others,1,10,1,4,8,5,3,2,cafe_noise,cooler,regular,7,veg,group_study,5,medium,single,0,0,1,1,14,robotics,none,Hindi
2992,male,3,ME,3,7,0,10,7,9,3,5,light_music,fan,regular,3,non_veg,last_minute,10,high,committed,0,0,0,0,12,civil,both,English
2993,female,1,ECE,22,10,1,0,10,10,3,10,silence,fan,exam_crammer,4,veg,early_planner,7,medium,committed,0,0,0,0,15,mechanical,both,Dont Care
2994,female,4,ECE,0,9,1,5,8,0,5,3,light_music,cooler,night_before,5,non_veg,group_study,2,medium,single,0,0,1,0,14,mechanical,none,Multilingual
2995,female,4,MNC,0,10,1,7,8,9,5,4,silence,fan,night_before,1,veg,group_study,1,high,committed,0,0,1,0,14,mechanical,none,Multilingual
2996,female,2,ECE,1,5,0,1,9,1,4,1,silence,cooler,night_before,4,veg,early_planner,3,low,committed,0,0,0,1,17,robotics,none,Tamil
2997,female,3,MNC,2,6,1,9,5,7,1,9,silence,fan,regular,3,non_veg,group_study,9,high,committed,0,0,1,0,15,ai_ml,both,Hindi
2998,male,2,ME,3,7,1,7,10,4,2,2,light_music,fan,night_before,6,veg,group_study,5,high,single,1,0,0,1,17,software,both,Tamil
2999,female,2,ME,1,7,1,1,8,4,3,7,cafe_noise,cooler,regular,2,veg,last_minute,3,medium,committed,0,1,0,1,14,robotics,sports,Multilingual
3000,female,3,ME,2,10,0,5,1,2,10,4,cafe_noise,cooler,regular,1,veg,early_planner,9,medium,committed,0,0,0,0,17,electronics,none,Multilingual
