student_id,gender,year_of_study,department,sleep_time,wake_up_time,alarm_usage,morning_productivity,night_productivity,cleanliness_score,room_organization_level,noise_tolerance,study_noise_preference,fan_or_cooler_preference,study_habit,daily_study_hours,food_preference,exam_preparation_style,introvert_extrovert_score,social_frequency,relationship_status,smoking_drinking,workout,gaming,anime,room_stay_duration,career_interest,cult_sports,language
1873,female,3,Others,23,5,1,10,1,3,5,4,silence,cooler,night_before,6,veg,last_minute,3,medium,single,0,1,0,0,17,ai_ml,both,Dont Care
1874,male,2,CSE,1,7,0,10,6,3,1,1,light_music,cooler,night_before,2,veg,last_minute,3,medium,single,0,0,0,0,10,robotics,cultural,English
1875,female,2,MNC,23,9,1,3,5,5,7,0,light_music,fan,night_before,4,veg,last_minute,4,medium,single,0,0,0,0,11,mechanical,sports,English
1876,male,4,CSE,3,5,0,10,6,10,10,3,cafe_noise,cooler,night_before,0,veg,last_minute,1,low,single,0,1,1,0,19,software,cultural,Telugu
1877,female,1,MNC,0,5,1,7,8,3,2,5,light_music,fan,night_before,4,veg,last_minute,8,high,committed,0,1,0,0,10,robotics,sports,Telugu
1878,female,2,Metallurgy,23,8,0,0,9,6,6,6,cafe_noise,fan,exam_crammer,3,non_veg,early_planner,1,medium,single,0,0,0,0,17,robotics,none,English
1879,male,4,ECE,0,10,1,4,8,6,8,8,cafe_noise,cooler,regular,3,non_veg,early_planner,9,medium,committed,0,0,0,0,16,ai_ml,both,Dont Care
1880,male,1,Civil,2,7,1,7,6,4,5,4,cafe_noise,fan,night_before,5,non_veg,last_minute,1,medium,committed,0,0,1,0,20,electronics,cultural,Telugu
1881,male,2,MNC,1,9,0,0,10,4,5,7,light_music,fan,night_before,2,veg,early_planner,9,medium,committed,0,0,0,0,15,electronics,both,English
1882,female,2,Metallurgy,2,9,0,3,10,9,9,7,light_music,fan,regular,5,veg,group_study,8,high,committed,0,0,0,1,11,mechanical,none,Dont Care
1883,male,1,EEE,1,8,1,1,8,7,8,10,cafe_noise,cooler,regular,7,non_veg,last_minute,2,low,committed,0,0,1,0,13,mechanical,sports,Tamil
1884,female,1,Metallurgy,4,7,1,8,7,6,8,8,silence,fan,regular,8,non_veg,group_study,9,medium,single,0,1,0,1,15,management,none,Multilingual
1885,female,1,CSE,23,10,0,5,0,6,5,2,silence,fan,regular,5,non_veg,group_study,6,high,single,0,0,0,0,11,management,none,Tamil
1886,male,2,CSE,2,6,1,6,7,5,3,2,light_music,cooler,regular,2,non_veg,last_minute,3,low,committed,0,1,0,1,8,robotics,both,Tamil
1887,male,2,Civil,2,7,1,6,8,6,8,8,cafe_noise,cooler,regular,3,non_veg,group_study,5,high,committed,0,0,0,1,9,mechanical,none,Multilingual
1888,female,4,Metallurgy,22,7,0,9,10,6,8,6,cafe_noise,fan,exam_crammer,2,veg,group_study,3,medium,committed,0,0,0,0,12,electronics,cultural,English
1889,female,3,AI,22,8,1,5,5,9,7,3,light_music,cooler,regular,3,veg,group_study,9,high,single,1,0,0,0,9,software,sports,English
1890,male,1,ECE,2,10,1,4,9,1,0,0,silence,cooler,regular,5,veg,last_minute,6,low,committed,0,0,0,1,16,ai_ml,none,Telugu
1891,male,2,CSE,0,7,0,8,6,9,8,6,light_music,fan,exam_crammer,4,veg,last_minute,0,medium,single,1,0,0,0,14,electronics,cultural,Hindi
1892,male,2,Civil,1,9,1,3,8,1,0,9,light_music,fan,regular,2,veg,group_study,2,high,single,0,0,1,0,16,management,sports,English
1893,male,1,ECE,0,7,1,8,6,9,8,5,cafe_noise,fan,night_before,5,non_veg,last_minute,2,medium,committed,0,0,1,0,19,civil,both,Multilingual
1894,male,3,Metallurgy,2,10,0,0,7,6,7,2,light_music,cooler,night_before,0,non_veg,last_minute,0,low,single,0,0,1,1,13,mechanical,sports,Hindi
1895,female,1,Metallurgy,1,7,1,7,9,9,10,4,silence,fan,regular,7,veg,group_study,5,medium,single,0,0,1,1,19,ai_ml,both,Multilingual
1896,female,3,Others,22,9,0,3,9,6,4,2,light_music,fan,exam_crammer,7,non_veg,last_minute,10,high,single,1,0,0,0,17,civil,sports,Multilingual
1897,female,2,Civil,1,6,0,8,6,6,8,7,cafe_noise,cooler,night_before,3,veg,early_planner,8,high,committed,0,1,1,0,13,ai_ml,none,Multilingual
1898,female,3,CSE,0,5,1,10,8,4,6,4,silence,cooler,exam_crammer,4,veg,last_minute,7,low,committed,0,1,0,0,15,robotics,both,Hindi
1899,male,4,AI,3,9,1,1,9,0,0,9,cafe_noise,cooler,night_before,1,non_veg,early_planner,10,medium,committed,0,0,1,0,20,mechanical,both,Tamil
1900,male,2,Metallurgy,1,10,1,1,10,1,0,9,light_music,cooler,regular,7,veg,group_study,6,high,committed,1,0,1,1,17,robotics,both,Dont Care
1901,male,4,AI,3,9,1,4,7,8,10,5,light_music,fan,exam_crammer,5,veg,last_minute,9,medium,committed,1,0,1,0,13,ai_ml,none,Multilingual
1902,female,1,Metallurgy,3,7,1,8,7,7,6,1,light_music,fan,exam_crammer,2,veg,group_study,7,medium,committed,0,1,1,0,19,robotics,none,Telugu
1903,female,1,CSE,23,8,1,4,8,7,8,7,cafe_noise,fan,exam_crammer,2,non_veg,group_study,5,high,committed,0,0,0,0,10,mechanical,sports,English
1904,male,1,ECE,3,9,1,2,6,9,7,8,light_music,cooler,night_before,2,non_veg,group_study,8,medium,committed,0,0,0,1,9,electronics,sports,Dont Care
1905,male,3,ME,22,9,1,1,0,0,2,2,silence,fan,night_before,3,veg,group_study,2,medium,single,0,0,0,0,16,software,none,English
1906,female,2,ECE,0,9,1,2,9,5,3,5,silence,cooler,night_before,2,veg,group_study,9,medium,committed,0,0,0,0,9,civil,none,English
1907,female,1,Metallurgy,22,8,1,4,1,8,9,5,cafe_noise,cooler,regular,5,non_veg,last_minute,9,high,single,0,0,0,0,11,electronics,both,Hindi
1908,male,1,ME,22,5,1,6,5,7,6,1,cafe_noise,cooler,night_before,4,non_veg,early_planner,8,medium,single,0,1,0,0,13,ai_ml,sports,Telugu
1909,male,2,ME,2,8,1,2,6,2,2,9,cafe_noise,fan,regular,5,non_veg,last_minute,3,medium,committed,0,0,1,0,15,electronics,sports,Telugu
1910,female,1,AI,23,10,1,2,6,3,4,7,light_music,cooler,exam_crammer,4,non_veg,last_minute,6,low,single,1,0,0,0,10,robotics,both,Dont Care
1911,male,4,Civil,1,9,1,2,8,2,2,4,silence,fan,exam_crammer,0,veg,last_minute,8,medium,single,0,0,1,0,10,mechanical,both,Telugu
1912,male,2,AI,3,9,1,1,6,5,3,10,silence,fan,regular,5,veg,last_minute,1,medium,committed,0,0,1,1,17,electronics,both,Telugu
1913,male,2,AI,0,5,1,9,6,8,10,10,silence,fan,night_before,4,veg,early_planner,1,medium,single,0,1,1,1,14,electronics,cultural,Telugu
1914,female,2,ECE,4,7,1,6,9,7,6,7,cafe_noise,cooler,regular,8,non_veg,last_minute,8,high,committed,0,0,1,1,21,mechanical,cultural,Dont Care
1915,female,4,ECE,1,5,1,7,6,9,10,7,cafe_noise,fan,exam_crammer,1,non_veg,group_study,2,high,single,0,1,0,0,13,robotics,none,Tamil
1916,female,2,EEE,4,7,1,8,10,3,2,2,light_music,fan,exam_crammer,5,veg,last_minute,8,medium,single,0,0,1,1,20,software,sports,Telugu
1917,female,4,Metallurgy,1,9,1,4,10,1,1,4,cafe_noise,cooler,regular,6,non_veg,last_minute,4,medium,committed,1,0,1,0,13,electronics,both,Telugu
1918,female,2,EEE,1,7,1,6,7,7,7,6,silence,fan,night_before,4,veg,early_planner,5,medium,single,0,1,0,0,14,civil,both,Hindi
1919,female,3,CSE,22,7,0,10,5,7,9,4,light_music,cooler,night_before,2,non_veg,early_planner,1,medium,single,1,0,0,0,12,ai_ml,sports,Hindi
1920,female,1,Metallurgy,3,5,1,9,8,10,10,5,cafe_noise,fan,regular,4,veg,group_study,7,medium,committed,0,1,1,0,16,management,cultural,Telugu
1921,male,3,Metallurgy,1,10,0,1,7,5,7,1,cafe_noise,cooler,regular,4,veg,last_minute,10,medium,committed,0,0,0,0,10,robotics,sports,Tamil
1922,male,1,Others,22,7,1,8,1,7,8,7,silence,cooler,night_before,4,veg,last_minute,8,high,single,0,1,0,0,17,robotics,none,Telugu
1923,male,4,Others,0,9,1,5,6,8,10,4,light_music,cooler,exam_crammer,4,veg,last_minute,1,medium,single,1,0,1,0,12,electronics,cultural,Telugu
1924,male,3,MNC,22,8,1,4,4,0,0,5,cafe_noise,cooler,regular,3,non_veg,group_study,5,high,committed,1,0,0,0,12,civil,sports,Telugu
1925,male,2,MNC,1,6,1,7,9,8,6,0,cafe_noise,cooler,night_before,3,veg,early_planner,5,medium,single,0,1,0,0,9,management,sports,Multilingual
1926,male,1,AI,3,7,1,9,10,1,3,9,light_music,fan,night_before,4,veg,group_study,7,medium,committed,0,1,1,0,18,mechanical,none,Tamil
1927,male,1,CSE,22,6,1,10,7,0,0,1,light_music,fan,exam_crammer,4,veg,last_minute,9,high,committed,0,1,0,0,16,management,sports,English
1928,female,3,ME,3,6,1,8,6,7,5,10,cafe_noise,fan,exam_crammer,0,veg,early_planner,4,low,committed,0,1,0,1,16,electronics,cultural,Telugu
1929,female,4,ME,3,6,1,6,10,7,9,3,cafe_noise,fan,exam_crammer,5,non_veg,early_planner,8,high,single,0,1,0,1,16,electronics,both,English
1930,male,3,Others,0,9,1,0,10,10,9,10,silence,cooler,exam_crammer,4,veg,group_study,0,high,single,1,0,0,0,12,mechanical,both,Tamil
1931,male,4,Others,0,8,1,1,7,3,1,8,light_music,cooler,exam_crammer,1,veg,early_planner,8,medium,single,0,0,1,0,18,ai_ml,both,Telugu
1932,female,4,Others,22,7,1,9,3,7,9,5,cafe_noise,fan,regular,4,non_veg,early_planner,9,high,committed,0,0,0,0,10,mechanical,cultural,English
1933,male,1,Civil,3,10,1,0,7,6,7,7,cafe_noise,cooler,night_before,4,veg,last_minute,6,medium,single,0,0,0,1,12,electronics,sports,Dont Care
1934,male,3,MNC,22,9,0,4,5,1,0,1,cafe_noise,fan,regular,5,veg,last_minute,3,low,committed,0,0,0,0,16,software,sports,English
1935,female,3,ECE,1,7,1,10,10,4,5,9,cafe_noise,cooler,regular,3,veg,early_planner,2,medium,single,1,0,0,0,11,mechanical,sports,Tamil
1936,male,4,ME,4,9,1,3,6,9,9,4,silence,cooler,regular,2,veg,early_planner,9,high,committed,0,0,1,0,12,ai_ml,sports,Telugu
1937,female,3,Metallurgy,2,10,1,2,10,3,5,0,light_music,fan,regular,9,non_veg,group_study,10,medium,committed,0,0,1,0,17,mechanical,both,Multilingual
1938,male,2,MNC,22,8,0,4,0,2,4,3,cafe_noise,fan,regular,4,non_veg,group_study,5,high,single,0,0,0,0,14,mechanical,cultural,Tamil
1939,female,2,EEE,1,10,1,3,8,0,0,9,light_music,cooler,exam_crammer,0,non_veg,early_planner,0,low,committed,1,0,0,1,16,robotics,none,Multilingual
1940,female,3,ECE,23,7,1,8,6,4,6,0,light_music,fan,exam_crammer,0,non_veg,last_minute,2,medium,single,0,0,0,0,13,robotics,cultural,Telugu
1941,female,3,MNC,23,6,1,9,0,9,9,10,cafe_noise,fan,night_before,3,non_veg,early_planner,1,medium,single,0,1,0,0,9,electronics,sports,English
1942,male,4,CSE,4,9,1,3,9,7,9,10,cafe_noise,fan,regular,3,non_veg,early_planner,10,high,single,0,0,1,1,14,electronics,sports,Dont Care
1943,female,2,Metallurgy,4,8,1,3,10,8,6,8,cafe_noise,fan,night_before,4,veg,last_minute,8,medium,single,0,0,0,1,10,management,cultural,Dont Care
1944,male,2,MNC,0,7,1,7,10,6,7,1,silence,cooler,exam_crammer,4,veg,last_minute,2,low,single,0,0,0,0,11,mechanical,cultural,Tamil
1945,male,1,Civil,0,10,0,4,10,10,10,6,cafe_noise,cooler,exam_crammer,5,veg,group_study,1,high,committed,0,0,0,0,13,software,both,Tamil
1946,male,4,Others,2,8,1,5,7,0,0,2,light_music,cooler,exam_crammer,2,veg,group_study,3,medium,single,1,0,1,0,17,civil,sports,Tamil
1947,male,1,Others,3,7,1,7,6,0,1,1,light_music,cooler,regular,6,non_veg,group_study,1,high,committed,0,0,1,1,15,electronics,cultural,Hindi
1948,female,2,Metallurgy,22,9,1,4,5,0,1,3,silence,fan,regular,5,veg,group_study,0,medium,single,0,0,0,0,13,mechanical,sports,Dont Care
1949,female,4,Others,3,7,1,7,8,1,1,6,cafe_noise,fan,exam_crammer,3,veg,last_minute,5,high,committed,0,0,1,1,12,mechanical,cultural,Dont Care
1950,male,3,MNC,0,7,1,10,6,0,1,6,cafe_noise,fan,night_before,2,non_veg,early_planner,9,high,committed,0,0,0,0,13,civil,sports,Telugu
1951,male,4,EEE,0,6,1,10,9,3,2,8,silence,cooler,night_before,3,veg,group_study,7,medium,single,0,1,0,0,12,mechanical,cultural,Hindi
1952,female,3,ME,1,6,1,9,6,9,10,2,silence,cooler,exam_crammer,0,veg,group_study,9,medium,committed,1,1,1,0,16,civil,sports,Tamil
1953,male,3,ME,1,10,1,2,10,8,6,6,cafe_noise,cooler,night_before,4,non_veg,last_minute,9,medium,single,0,0,1,0,12,civil,none,Tamil
1954,female,4,ECE,4,10,1,4,7,3,1,5,cafe_noise,cooler,exam_crammer,0,veg,last_minute,1,low,single,0,0,1,0,11,management,both,Multilingual
1955,male,3,AI,1,10,1,1,9,3,2,9,light_music,fan,night_before,5,veg,early_planner,8,high,single,1,0,0,0,12,mechanical,none,Hindi
1956,male,1,CSE,22,7,1,7,6,6,7,6,cafe_noise,fan,exam_crammer,4,non_veg,early_planner,2,medium,committed,1,0,0,0,16,management,both,English
1957,female,2,Metallurgy,1,5,1,10,9,10,8,6,cafe_noise,fan,night_before,5,veg,last_minute,7,high,committed,0,1,1,1,16,mechanical,both,Dont Care
1958,male,3,ECE,0,10,0,0,8,8,10,9,light_music,cooler,regular,8,veg,group_study,7,high,committed,0,0,0,0,14,robotics,cultural,Telugu
1959,female,1,AI,2,5,1,6,8,6,7,4,light_music,cooler,exam_crammer,1,veg,group_study,2,medium,committed,0,1,0,1,13,civil,none,English
1960,male,3,Civil,0,7,1,8,8,0,0,8,light_music,cooler,exam_crammer,4,veg,group_study,2,high,single,0,0,0,0,10,ai_ml,both,English
1961,male,2,Civil,3,6,0,7,9,0,1,6,light_music,cooler,night_before,2,veg,early_planner,5,high,single,0,1,1,0,14,civil,sports,Telugu
1962,male,1,CSE,1,9,1,5,10,3,3,6,silence,cooler,exam_crammer,2,non_veg,group_study,0,high,committed,0,0,0,0,13,ai_ml,cultural,Tamil
1963,female,2,Others,23,7,0,6,7,3,3,2,light_music,cooler,exam_crammer,0,veg,group_study,3,high,committed,0,1,0,0,11,mechanical,cultural,Dont Care
1964,male,2,MNC,2,8,1,1,8,0,0,0,silence,fan,exam_crammer,0,veg,last_minute,0,low,single,0,0,1,1,11,electronics,sports,Multilingual
1965,male,1,ECE,23,8,1,4,5,5,5,4,light_music,cooler,regular,6,veg,group_study,2,medium,committed,0,0,0,0,17,software,sports,Tamil
1966,male,1,ECE,22,8,1,3,0,9,8,7,light_music,cooler,regular,7,non_veg,last_minute,8,medium,single,0,0,0,0,14,management,both,Tamil
1967,male,1,Metallurgy,23,7,0,7,1,1,0,4,light_music,cooler,night_before,4,non_veg,group_study,4,medium,committed,0,0,0,0,15,mechanical,sports,Hindi
1968,female,4,Metallurgy,22,7,1,9,1,10,9,9,cafe_noise,fan,regular,5,non_veg,early_planner,4,low,committed,0,1,0,0,15,software,cultural,English
1969,female,1,Civil,1,7,0,9,6,4,3,2,silence,fan,night_before,2,veg,group_study,10,high,committed,0,1,0,0,17,robotics,sports,English
1970,male,1,Civil,4,6,1,6,8,7,7,8,light_music,cooler,regular,4,veg,group_study,3,medium,single,0,1,0,1,15,ai_ml,none,Dont Care
1971,female,1,EEE,1,10,0,0,7,2,2,1,cafe_noise,fan,night_before,0,veg,last_minute,2,medium,single,0,0,1,1,14,management,cultural,English
1972,male,1,EEE,0,5,1,8,7,8,7,2,silence,fan,regular,3,veg,last_minute,4,low,committed,0,1,0,0,15,robotics,sports,Multilingual
1973,male,3,Others,1,9,1,3,6,6,6,3,silence,fan,regular,5,veg,last_minute,10,high,committed,0,0,1,0,11,electronics,cultural,Multilingual
1974,male,4,EEE,1,8,0,0,7,8,8,9,cafe_noise,cooler,night_before,3,non_veg,group_study,3,high,committed,0,0,0,0,13,electronics,both,Multilingual
1975,female,2,MNC,23,9,0,1,7,0,0,0,silence,fan,exam_crammer,0,veg,group_study,7,medium,committed,0,0,0,0,13,civil,none,Telugu
1976,female,1,MNC,23,10,1,5,10,4,5,10,cafe_noise,fan,exam_crammer,1,veg,early_planner,3,low,committed,0,0,0,0,9,management,both,Dont Care
1977,female,3,ECE,0,9,1,4,6,2,1,3,light_music,fan,regular,7,non_veg,group_study,10,high,committed,0,0,0,0,13,management,none,Multilingual
1978,female,3,ME,4,8,1,5,7,3,5,3,cafe_noise,cooler,night_before,4,non_veg,early_planner,7,high,committed,0,0,1,0,17,management,sports,Hindi
1979,female,3,MNC,1,8,1,3,8,3,2,8,silence,fan,exam_crammer,3,non_veg,last_minute,5,medium,committed,0,0,0,0,13,mechanical,cultural,Hindi
1980,female,2,AI,23,6,1,7,4,10,8,7,silence,cooler,night_before,2,non_veg,last_minute,10,high,single,0,1,0,0,8,civil,sports,Tamil
1981,female,1,Civil,1,8,1,4,6,6,6,1,light_music,fan,exam_crammer,4,non_veg,last_minute,4,medium,single,1,0,1,0,19,electronics,both,Tamil
1982,female,4,Metallurgy,1,8,1,1,10,9,9,6,cafe_noise,cooler,night_before,0,veg,early_planner,3,medium,single,0,0,1,0,16,electronics,cultural,Dont Care
1983,female,4,EEE,2,10,1,0,10,10,10,5,light_music,cooler,regular,7,veg,group_study,3,high,single,0,0,1,0,15,civil,sports,Tamil
1984,male,3,ECE,3,8,1,1,10,7,5,6,cafe_noise,cooler,night_before,3,veg,last_minute,3,low,committed,0,0,0,1,14,robotics,sports,Tamil
1985,female,2,CSE,4,7,1,7,6,10,10,10,cafe_noise,cooler,exam_crammer,3,veg,group_study,10,medium,single,1,0,1,0,14,software,cultural,Hindi
1986,female,2,Metallurgy,1,10,1,1,8,9,8,3,cafe_noise,cooler,regular,3,veg,group_study,8,medium,single,1,0,0,0,9,ai_ml,cultural,Tamil
1987,female,2,AI,0,10,1,0,7,4,5,4,light_music,fan,night_before,2,non_veg,last_minute,3,low,committed,0,0,0,0,8,electronics,both,Hindi
1988,female,4,EEE,4,10,1,2,10,9,7,5,light_music,fan,exam_crammer,5,veg,early_planner,8,high,single,0,0,0,1,15,civil,none,Multilingual
1989,female,3,AI,0,8,1,0,6,6,8,8,silence,fan,regular,4,veg,group_study,9,medium,single,0,0,0,0,15,electronics,none,Multilingual
1990,female,1,Civil,22,6,1,7,5,2,0,1,light_music,cooler,night_before,0,non_veg,last_minute,5,medium,single,0,1,0,0,11,robotics,cultural,Dont Care
1991,female,4,Civil,22,7,0,8,9,2,4,10,cafe_noise,cooler,exam_crammer,0,non_veg,group_study,9,medium,single,0,0,0,0,16,management,none,Telugu
1992,female,3,Others,0,7,1,8,10,2,3,8,cafe_noise,cooler,night_before,5,veg,group_study,6,medium,single,0,0,1,1,17,management,both,Tamil
1993,female,3,ECE,2,6,0,6,8,3,4,9,cafe_noise,fan,night_before,1,veg,group_study,9,high,committed,1,1,0,1,14,ai_ml,none,Multilingual
1994,female,1,Metallurgy,0,7,1,8,9,5,3,0,light_music,cooler,regular,3,non_veg,group_study,2,medium,committed,0,0,0,0,9,management,cultural,Multilingual
1995,female,1,Metallurgy,4,9,0,1,7,4,2,3,silence,cooler,regular,7,veg,group_study,7,medium,committed,0,0,0,1,17,management,both,Dont Care
1996,male,1,CSE,2,7,1,7,10,7,7,4,light_music,cooler,exam_crammer,4,non_veg,early_planner,2,medium,single,0,1,1,1,15,robotics,cultural,English
1997,male,2,ECE,2,9,1,5,10,4,6,8,silence,cooler,regular,4,veg,early_planner,0,medium,single,0,0,0,1,10,software,both,English
1998,female,1,AI,22,9,1,1,7,10,10,5,light_music,fan,exam_crammer,2,non_veg,last_minute,9,high,single,0,0,0,0,8,robotics,both,Dont Care
1999,female,3,CSE,2,10,1,1,6,4,3,3,cafe_noise,cooler,night_before,2,non_veg,early_planner,4,medium,committed,0,0,1,0,18,ai_ml,cultural,Hindi
2000,male,1,ME,1,9,1,5,9,9,8,1,silence,cooler,night_before,0,non_veg,early_planner,1,medium,single,0,0,1,0,17,management,sports,Telugu
